醫事機構代碼,機構服務項目代碼
"3541041500","E"
"3541041500","Z"
"3541041519","1"
"3541041519","2"
"3541041519","A"
"3541041519","E"
"3541041528","A"
"3541041528","D"
"3541041528","E"
"3541041528","Z"
"3541041537","A"
"3541041537","E"
"3541041537","F"
"3541041537","G"
"3541041537","Z"
"3541050018","A"
"3541050018","E"
"3541050045","A"
"3541050045","D"
"3541050045","E"
"3541050045","Z"
"3541050081","A"
"3541050081","F"
"3541050081","G"
"3541050081","I"
"3541050090","A"
"3541050090","D"
"3541050090","E"
"3541050090","F"
"3541050090","G"
"3541050090","Z"
"3541050107","A"
"3541050107","F"
"3541050107","G"
"3541050107","I"
"3541050214","A"
"3541050223","A"
"3541050241","A"
"3541050241","E"
"3541050241","Z"
"3541050287","A"
"3541050287","F"
"3541050287","G"
"3541050287","I"
"3541050312","A"
"3541050312","D"
"3541050321","A"
"3541050330","A"
"3541050349","A"
"3541050349","D"
"3541050349","E"
"3541050376","A"
"3541050376","C"
"3541050376","E"
"3541050376","Y"
"3541050376","Z"
"3541050385","A"
"3541050385","E"
"3541050438","A"
"3541050438","D"
"3541050438","E"
"3541050438","Z"
"3541050456","A"
"3541050465","A"
"3541050465","D"
"3541050527","1"
"3541050527","A"
"3541050527","E"
"3541050536","A"
"3541050554","A"
"3541050563","A"
"3541050563","D"
"3541050563","E"
"3541050563","F"
"3541050563","G"
"3541050563","Y"
"3541050563","Z"
"3541050572","A"
"3541050572","E"
"3541050581","A"
"3541050581","E"
"3541050590","A"
"3541050590","E"
"3541051613","A"
"3541051613","E"
"3541051613","Z"
"3541051622","A"
"3541051622","E"
"3541051640","A"
"3541051659","A"
"3541051659","Y"
"3541051659","Z"
"3541051668","A"
"3541051677","A"
"3541051677","D"
"3541051677","E"
"3541051695","A"
"3541051695","E"
"3541051695","F"
"3541051695","G"
"3541051695","Z"
"3541051757","1"
"3541051757","A"
"3541051766","A"
"3541051766","E"
"3541060229","A"
"3541060229","D"
"3541060229","E"
"3541060229","Y"
"3541060229","Z"
"3541060247","A"
"3541060247","D"
"3541060247","E"
"3541060247","Z"
"3541060256","A"
"3541060256","D"
"3541060256","E"
"3541060274","A"
"3541060274","Y"
"3541060309","A"
"3541060309","E"
"3541060407","A"
"3541060407","C"
"3541060470","A"
"3541060470","D"
"3541060470","E"
"3541060470","F"
"3541060470","G"
"3541060505","1"
"3541060505","A"
"3541060514","1"
"3541060514","A"
"3541060514","E"
"3541060523","A"
"3541060523","C"
"3541060523","D"
"3541060523","E"
"3541060523","Y"
"3541060523","Z"
"3541060550","A"
"3541060550","D"
"3541060550","E"
"3541060550","F"
"3541061593","A"
"3541061593","E"
"3541061619","A"
"3541061619","E"
"3541061619","F"
"3541061619","G"
"3541061619","I"
"3541061619","Z"
"3541061637","A"
"3541061637","D"
"3541061637","E"
"3541061673","A"
"3541061682","A"
"3541061682","D"
"3541061682","E"
"3541061682","Y"
"3541061682","Z"
"3541061691","A"
"3541061691","D"
"3541061691","E"
"3541061691","Z"
"3541061735","A"
"3541061735","D"
"3541061735","E"
"3541061735","Z"
"3541061744","1"
"3541061744","A"
"3541070029","A"
"3541070029","E"
"3541070065","1"
"3541070065","A"
"3541070065","E"
"3541070065","Y"
"3541070065","Z"
"3541070109","A"
"3541070109","D"
"3541070109","E"
"3541070109","Y"
"3541070109","Z"
"3541070127","A"
"3541070127","D"
"3541070127","E"
"3541070127","Z"
"3541070163","A"
"3541070172","A"
"3541070181","A"
"3541070181","E"
"3541070181","F"
"3541070181","G"
"3541070181","I"
"3541070216","A"
"3541070216","Y"
"3541070225","A"
"3541070234","A"
"3541070234","C"
"3541070234","E"
"3541070243","A"
"3541070243","D"
"3541070243","E"
"3541070243","Y"
"3541070243","Z"
"3541070252","A"
"3541070261","A"
"3541070261","D"
"3541070261","E"
"3541070261","F"
"3541070261","G"
"3541070261","I"
"3541070261","Z"
"3541070289","A"
"3541070289","D"
"3541070289","E"
"3541071295","A"
"3541071295","D"
"3541071295","Y"
"3541071295","Z"
"3541071311","A"
"3541071311","C"
"3541071311","E"
"3541071348","A"
"3541071348","D"
"3541071348","E"
"3541071348","Y"
"3541071348","Z"
"3541071357","A"
"3541071357","E"
"3541071357","Y"
"3541071357","Z"
"3541071366","A"
"3541071375","1"
"3541071375","A"
"3541071393","A"
"3541071393","E"
"3541071393","Y"
"3541071393","Z"
"3541071400","A"
"3541071400","E"
"3541071400","Y"
"3541071400","Z"
"3541071428","A"
"3541071428","E"
"3541071428","F"
"3541080025","A"
"3541080025","D"
"3541080025","E"
"3541080025","Y"
"3541080025","Z"
"3541080061","A"
"3541080061","E"
"3541080061","Y"
"3541080061","Z"
"3541080178","A"
"3541080178","E"
"3541080178","Z"
"3541080196","A"
"3541080196","D"
"3541080196","E"
"3541080196","Y"
"3541080196","Z"
"3541081200","A"
"3541081200","E"
"3541081219","A"
"3541081219","D"
"3541081219","E"
"3541081219","F"
"3541081273","A"
"3541081273","C"
"3541081273","E"
"3541090101","A"
"3541090101","D"
"3541090101","E"
"3541090101","F"
"3541090101","G"
"3541090101","Y"
"3541090101","Z"
"3541091135","A"
"3541091135","E"
"3541100022","A"
"3541100086","A"
"3541100139","A"
"3541100139","E"
"3541100139","Z"
"3541100255","A"
"3541100255","E"
"3541101289","A"
"3541101289","Z"
"3541101298","A"
"3541101298","D"
"3541101298","E"
"3541101298","Z"
"3541110019","A"
"3541110019","E"
"3541110082","A"
"3541110082","D"
"3541110082","E"
"3541110091","A"
"3541110091","D"
"3541110091","E"
"3541110091","Z"
"3541111141","A"
"3541111141","D"
"3541111141","E"
"3541120024","A"
"3541120024","E"
"3541120024","Z"
"3541120033","A"
"3541120033","D"
"3541120033","E"
"3541120033","Z"
"3541120042","A"
"3541120042","E"
"3541120042","Y"
"3541120042","Z"
"3541120079","A"
"3541120079","D"
"3541120079","E"
"3541120079","F"
"3541121129","A"
"3541121129","E"
"3541130011","A"
"3541130011","E"
"3541130048","A"
"3541130084","A"
"3541130084","D"
"3541130084","E"
"3541130084","Y"
"3541130084","Z"
"3541130093","A"
"3541130093","D"
"3541130093","E"
"3541130093","Z"
"3541130119","A"
"3541130119","E"
"3541130119","Z"
"3541130128","A"
"3541130128","E"
"3541130128","F"
"3541130128","G"
"3541131189","A"
"3541131189","Y"
"3541131232","A"
"3541131232","D"
"3541131232","E"
"3541131232","Z"
"3541131241","A"
"3541131241","E"
"3541131241","Z"
"3541131250","A"
"3541131250","E"
"3541131250","Y"
"3541131250","Z"
"3541140106","A"
"3541140106","E"
"3541140115","A"
"3541140115","E"
"3541160037","A"
"3541160037","D"
"3541160037","E"
"3541160055","A"
"3541160073","A"
"3541160073","D"
"3541160073","E"
"3541160073","Z"
"3541160082","A"
"3541160082","E"
"3541160082","Z"
"3541161114","A"
"3541161114","E"
"3541161114","Y"
"3541161114","Z"
"3541170033","A"
"3541170033","D"
"3541170033","E"
"3541170033","F"
"3541170033","Z"
"3541180146","A"
"3541181170","A"
"3541181170","Z"
"3541190035","A"
"3541190035","E"
"3541190035","Y"
"3541190035","Z"
"3541200090","A"
"3541200090","E"
"3541200125","1"
"3541200125","A"
"3541200134","A"
"3541200134","D"
"3541200134","E"
"3541200134","Z"
"3541200205","A"
"3541200214","A"
"3541200214","D"
"3541200214","E"
"3541200214","Z"
"3541200223","A"
"3541200223","E"
"3541200223","Z"
"3541200232","A"
"3541200232","E"
"3541200232","Y"
"3541200232","Z"
"3541200269","A"
"3541200269","E"
"3541201300","A"
"3541201300","D"
"3541201300","E"
"3541201300","F"
"3541201300","G"
"3541201300","I"
"3541201300","Z"
"3541201319","A"
"3541201319","D"
"3541201319","E"
"3541201328","A"
"3541201337","A"
"3541201337","E"
"3541201337","Z"
"3541210149","A"
"3541210149","E"
"3541210229","0"
"3541210229","A"
"3541210229","D"
"3541210229","E"
"3541210229","Y"
"3541210229","Z"
"3541210256","A"
"3541210256","D"
"3541210256","E"
"3541210256","F"
"3541210256","Z"
"3541211271","A"
"3541211271","E"
"3541211299","A"
"3541211299","E"
"3541211299","F"
"3541211299","G"
"3541220109","A"
"3541220109","D"
"3541220109","E"
"3541220109","F"
"3541220109","Y"
"3541220109","Z"
"3541220118","A"
"3541220118","E"
"3541230169","A"
"3541230169","E"
"3541230187","A"
"3541230187","D"
"3541230187","E"
"3541230196","A"
"3541230203","A"
"3541230203","E"
"3541231255","A"
"3541231255","E"
"3541231255","F"
"3541231255","G"
"3541231255","Z"
"3541241117","A"
"3541241117","D"
"3541241117","E"
"3541241117","Z"
"3541241135","A"
"3541241135","E"
"3541241135","F"
"3541250018","A"
"3541260032","A"
"3541260032","D"
"3541260032","E"
"3541270181","A"
"3541270216","1"
"3541270216","A"
"3541270216","E"
"3541270216","Z"
"3541270234","A"
"3541270314","A"
"3541270314","D"
"3541270314","E"
"3541270314","F"
"3541270314","G"
"3541270314","Y"
"3541270314","Z"
"3541270341","A"
"3541270341","E"
"3541270341","Y"
"3541270341","Z"
"3541270378","A"
"3541270476","A"
"3541270476","D"
"3541270476","E"
"3541270476","F"
"3541270476","G"
"3541270476","I"
"3541270476","Y"
"3541270476","Z"
"3541270485","A"
"3541270485","Z"
"3541270501","A"
"3541270501","Y"
"3541271553","A"
"3541271553","D"
"3541271553","E"
"3541271553","F"
"3541271553","Y"
"3541271553","Z"
"3541271562","A"
"3541271562","D"
"3541271562","E"
"3541271562","Z"
"3541271571","A"
"3541271580","A"
"3541271580","E"
"3541271580","Z"
"3541271624","1"
"3541271624","2"
"3541271624","A"
"3541271651","A"
"3541271651","D"
"3541271651","E"
"3541271651","Y"
"3541271651","Z"
"3541271697","1"
"3541271697","A"
"3541271697","E"
"3541271697","Y"
"3541271697","Z"
"3541271704","A"
"3541271704","C"
"3541271704","E"
"3541271704","Z"
"3541271713","A"
"3541271713","Y"
"3541271731","A"
"3541271731","C"
"3541271731","E"
"3541271740","1"
"3541271740","A"
"3541271740","E"
"3541271740","Y"
"3541280052","A"
"3541280052","D"
"3541280052","E"
"3541280052","Z"
"3541280061","A"
"3541280061","F"
"3541280061","G"
"3541280123","A"
"3541280141","A"
"3541280141","D"
"3541280141","E"
"3541280169","A"
"3541280169","D"
"3541280169","E"
"3541280169","F"
"3541280169","Y"
"3541280169","Z"
"3541280178","A"
"3541280178","E"
"3541280178","Z"
"3541280196","A"
"3541280203","A"
"3541280258","A"
"3541280258","E"
"3541280301","A"
"3541280301","C"
"3541280301","E"
"3541280310","A"
"3541280310","E"
"3541280356","A"
"3541280356","D"
"3541280356","E"
"3541280356","Z"
"3541280365","1"
"3541280365","2"
"3541280365","A"
"3541280365","E"
"3541280365","Z"
"3541280427","A"
"3541280454","A"
"3541280454","D"
"3541280454","E"
"3541280472","1"
"3541280472","A"
"3541280507","A"
"3541280507","D"
"3541280507","E"
"3541280507","F"
"3541280507","Z"
"3541281577","A"
"3541281602","A"
"3541281602","D"
"3541281602","E"
"3541281602","Y"
"3541281602","Z"
"3541281611","1"
"3541281611","A"
"3541281611","E"
"3541281611","Z"
"3541281648","A"
"3541281657","A"
"3541281666","A"
"3541281675","A"
"3541281675","Y"
"3541281684","A"
"3541281693","A"
"3541281693","D"
"3541281693","E"
"3541281693","Z"
"3541281754","A"
"3541281754","E"
"3541281754","F"
"3541281754","G"
"3541281754","Z"
"3541290147","A"
"3541290165","A"
"3541290165","C"
"3541291171","A"
"3541291171","D"
"3541291171","E"
"3541291171","Z"
"3541291180","A"
"3541291180","Y"
"3541291199","1"
"3541291199","A"
"3541291199","E"
"3541291215","A"
"3541291224","A"
"3541291224","D"
"3541291224","E"
"3541310046","A"
"3541310046","E"
"3541310055","A"
"3541310144","A"
"3541310162","A"
"3541310162","D"
"3541310162","E"
"3541310297","A"
"3541310297","E"
"3541310368","A"
"3541310368","D"
"3541310368","E"
"3541310377","A"
"3541310377","Y"
"3541310377","Z"
"3541310386","A"
"3541310420","A"
"3541310448","A"
"3541310635","A"
"3541310671","A"
"3541310671","E"
"3541310671","F"
"3541310671","G"
"3541310671","I"
"3541310680","A"
"3541310680","E"
"3541310715","A"
"3541310715","D"
"3541310715","E"
"3541310733","A"
"3541310733","E"
"3541310742","A"
"3541310742","D"
"3541310742","E"
"3541310788","A"
"3541310788","D"
"3541310788","E"
"3541310788","Z"
"3541310797","A"
"3541310813","A"
"3541310813","D"
"3541310813","E"
"3541310813","Z"
"3541310822","A"
"3541310822","E"
"3541310822","F"
"3541310822","G"
"3541310822","I"
"3541310868","A"
"3541310877","A"
"3541310877","D"
"3541310877","E"
"3541310902","A"
"3541310902","E"
"3541310902","Y"
"3541310902","Z"
"3541310939","A"
"3541310948","A"
"3541310948","C"
"3541310948","E"
"3541310948","Z"
"3541310957","1"
"3541310957","A"
"3541311061","A"
"3541311061","E"
"3541311061","F"
"3541311061","G"
"3541311061","I"
"3541311061","Y"
"3541311061","Z"
"3541311070","A"
"3541311070","E"
"3541311070","Y"
"3541311070","Z"
"3541311098","A"
"3541311098","E"
"3541311098","Y"
"3541311098","Z"
"3541311105","A"
"3541311105","D"
"3541311105","E"
"3541311123","A"
"3541311123","D"
"3541311123","E"
"3541311123","Z"
"3541311132","A"
"3541311196","A"
"3541311196","E"
"3541311196","Z"
"3541311203","A"
"3541311203","E"
"3541311230","A"
"3541311230","E"
"3541311230","Z"
"3541311249","A"
"3541311249","E"
"3541311301","A"
"3541311310","1"
"3541311310","2"
"3541311310","A"
"3541311310","E"
"3541312415","A"
"3541312415","C"
"3541312415","E"
"3541312415","Z"
"3541312424","A"
"3541312424","Y"
"3541312488","A"
"3541312488","C"
"3541312488","E"
"3541312488","Z"
"3541312497","A"
"3541312497","E"
"3541312497","Y"
"3541312531","1"
"3541312531","A"
"3541312531","E"
"3541312559","A"
"3541312559","D"
"3541312559","E"
"3541312568","1"
"3541312568","A"
"3541312568","E"
"3541312577","A"
"3541312577","E"
"3541312577","Y"
"3541312577","Z"
"3541312586","A"
"3541312620","A"
"3541312620","D"
"3541312620","E"
"3541312620","F"
"3541312620","Y"
"3541312620","Z"
"3541312657","A"
"3541312657","E"
"3541312657","F"
"3541312657","G"
"3541312657","I"
"3541312675","A"
"3541312684","A"
"3541312684","Y"
"3541312693","A"
"3541312728","A"
"3541312728","E"
"3541312728","F"
"3541312728","G"
"3541312728","Y"
"3541312728","Z"
"3541312755","A"
"3541312755","D"
"3541312755","E"
"3541312755","F"
"3541312755","Z"
"3541312808","A"
"3541312808","E"
"3541312808","Y"
"3541312817","A"
"3541312817","E"
"3541312835","A"
"3541312835","D"
"3541312835","E"
"3541312844","1"
"3541312844","A"
"3541312844","E"
"3541312853","A"
"3541312853","D"
"3541312853","E"
"3541312853","Y"
"3541312853","Z"
"3541312862","A"
"3541312862","E"
"3541312862","Z"
"3541312871","A"
"3541312871","E"
"3541312871","Y"
"3541312899","A"
"3541312899","D"
"3541312899","E"
"3541312899","F"
"3541312899","Z"
"3541312906","A"
"3541312915","A"
"3541312924","A"
"3541312942","A"
"3541312942","E"
"3541312942","F"
"3541312942","G"
"3541312960","A"
"3541312960","D"
"3541312960","E"
"3541312988","A"
"3541312988","C"
"3541312988","E"
"3541312997","A"
"3541312997","D"
"3541312997","E"
"3541312997","Y"
"3541312997","Z"
"3541313010","A"
"3541313010","D"
"3541313010","E"
"3541313010","F"
"3541313010","G"
"3541313010","I"
"3541313029","A"
"3541313029","E"
"3541313029","Z"
"3541313046","A"
"3541313046","D"
"3541313046","E"
"3541313056","A"
"3541313056","E"
"3541313056","Y"
"3541313065","A"
"3541313083","A"
"3541313109","1"
"3541313109","2"
"3541313109","A"
"3541313136","A"
"3541313136","C"
"3541313136","E"
"3541313136","Z"
"3541313145","1"
"3541313145","A"
"3541313145","E"
"3541313172","A"
"3541313172","E"
"3541313172","Y"
"3541313172","Z"
"3542010018","A"
"3542010036","A"
"3542010036","D"
"3542010036","E"
"3542010036","Y"
"3542010036","Z"
"3542010045","A"
"3542010054","A"
"3542010054","D"
"3542010054","E"
"3542010054","Y"
"3542010054","Z"
"3542010090","A"
"3542010090","Y"
"3542010287","A"
"3542010287","E"
"3542010287","Y"
"3542010287","Z"
"3542010367","A"
"3542010367","D"
"3542010367","E"
"3542010367","Z"
"3542010465","A"
"3542010492","A"
"3542010492","D"
"3542010492","E"
"3542010492","Z"
"3542010518","A"
"3542010527","A"
"3542010527","E"
"3542010527","F"
"3542010527","G"
"3542010527","I"
"3542010527","Z"
"3542010563","A"
"3542010563","D"
"3542010563","E"
"3542010563","Z"
"3542010590","A"
"3542010643","A"
"3542010652","A"
"3542010652","E"
"3542010698","A"
"3542010705","A"
"3542010705","F"
"3542010705","G"
"3542010705","I"
"3542010723","A"
"3542010723","D"
"3542010723","E"
"3542010723","Z"
"3542010769","A"
"3542010769","E"
"3542010769","F"
"3542010769","G"
"3542010769","I"
"3542010769","Z"
"3542010894","A"
"3542010894","E"
"3542010894","F"
"3542010894","G"
"3542010894","I"
"3542010901","A"
"3542010956","A"
"3542011006","A"
"3542011006","E"
"3542011006","Y"
"3542011006","Z"
"3542011033","A"
"3542011033","E"
"3542011042","A"
"3542011097","A"
"3542011097","E"
"3542011104","A"
"3542011104","E"
"3542011104","F"
"3542011113","A"
"3542011113","D"
"3542011113","E"
"3542011131","A"
"3542011131","E"
"3542011202","A"
"3542011202","D"
"3542011202","E"
"3542011211","A"
"3542011211","D"
"3542011211","E"
"3542011211","Y"
"3542011211","Z"
"3542011293","A"
"3542011293","D"
"3542011293","Y"
"3542011293","Z"
"3542011328","A"
"3542011328","D"
"3542011328","E"
"3542011328","Z"
"3542011355","A"
"3542011355","D"
"3542011364","A"
"3542011364","D"
"3542011364","E"
"3542011364","Y"
"3542011364","Z"
"3542011382","A"
"3542011382","E"
"3542011382","Y"
"3542011382","Z"
"3542011417","A"
"3542011471","A"
"3542011471","D"
"3542011471","E"
"3542011471","Y"
"3542011506","A"
"3542011506","D"
"3542011506","E"
"3542011506","F"
"3542011506","G"
"3542011506","Z"
"3542011551","A"
"3542011551","D"
"3542011551","E"
"3542011551","Y"
"3542011551","Z"
"3542011631","A"
"3542011677","1"
"3542011677","A"
"3542011686","A"
"3542011686","D"
"3542011686","E"
"3542011686","F"
"3542011686","G"
"3542011686","Z"
"3542011757","A"
"3542011757","D"
"3542011757","E"
"3542011766","A"
"3542011775","A"
"3542011775","E"
"3542011775","F"
"3542011775","G"
"3542011775","I"
"3542011775","Z"
"3542011800","A"
"3542011800","D"
"3542011800","E"
"3542011800","F"
"3542011800","G"
"3542011800","Y"
"3542011800","Z"
"3542011819","1"
"3542011819","2"
"3542011819","A"
"3542011828","A"
"3542011828","E"
"3542011846","A"
"3542011846","E"
"3542011846","Y"
"3542011846","Z"
"3542011864","A"
"3542011864","E"
"3542011864","F"
"3542011864","G"
"3542011864","Y"
"3542011864","Z"
"3542011873","A"
"3542011882","A"
"3542011882","E"
"3542011908","A"
"3542011917","A"
"3542011917","Y"
"3542011926","A"
"3542011935","A"
"3542011935","E"
"3542011935","Y"
"3542011935","Z"
"3542011953","A"
"3542011953","D"
"3542011953","E"
"3542011953","Z"
"3542011962","A"
"3542011962","D"
"3542011962","E"
"3542011962","Z"
"3542012012","A"
"3542012012","E"
"3542012021","A"
"3542012021","E"
"3542012021","Y"
"3542012030","1"
"3542012030","A"
"3542012049","A"
"3542012049","E"
"3542012049","Z"
"3542012067","A"
"3542012067","Y"
"3542012076","A"
"3542012076","D"
"3542012076","E"
"3542012076","Z"
"3542012085","A"
"3542012094","A"
"3542012094","E"
"3542012094","Z"
"3542012101","A"
"3542012101","E"
"3542012110","A"
"3542012129","1"
"3542012129","A"
"3542012129","E"
"3542012129","Y"
"3542012129","Z"
"3542012165","1"
"3542012165","A"
"3542012165","E"
"3542012227","A"
"3542012263","A"
"3542012290","A"
"3542012307","A"
"3542012307","D"
"3542012307","E"
"3542012307","F"
"3542012307","Z"
"3542012334","A"
"3542012334","D"
"3542012352","A"
"3542012352","D"
"3542012352","E"
"3542012352","Z"
"3542012398","A"
"3542012441","A"
"3542012469","A"
"3542012469","E"
"3542012469","Z"
"3542013484","A"
"3542013484","E"
"3542013519","A"
"3542013519","D"
"3542013519","E"
"3542013582","1"
"3542013582","A"
"3542013582","E"
"3542013608","A"
"3542013608","E"
"3542013608","F"
"3542013608","G"
"3542013608","I"
"3542013635","A"
"3542013635","E"
"3542013635","Z"
"3542013662","A"
"3542013671","A"
"3542013671","E"
"3542013671","F"
"3542013671","G"
"3542013671","I"
"3542013671","Y"
"3542013671","Z"
"3542013751","A"
"3542013840","A"
"3542013840","D"
"3542013840","E"
